T,P_plus,P_minus,e_plus,e_minus,w_plus,w_minus,s_plus,s_minus
42.0286528344149,113179277.439957,118423927.100443,25553012.0568512,15740679.7849315,138732289.496809,134164606.885375,3300897.93578346,3192217.63927139
42.1455954530315,113566955.183403,118798770.983903,26750447.3273898,16848610.9031975,140317402.510793,135647381.887101,3329349.23915507,3218542.3055754
42.2625380716482,113957969.834281,119176703.199545,27958070.2616344,17966723.9144395,141916040.095916,137143427.113984,3357963.08441663,3245035.28157083
42.3794806902649,114352340.295136,119557743.42208,29175937.7461181,19095077.2742941,143528278.041254,138652820.696374,3386739.92450445,3271697.0207821
42.4964233088816,114750085.468511,119941911.415642,30404106.6673742,20233729.7067419,145154192.135885,140175641.122384,3415680.21235481,3298527.976736
42.6133659274983,115151224.319457,120329227.028305,31642634.2910801,21382740.1876802,146793858.610537,141711967.215985,3444784.40580361,3325528.60296156
42.7303085461149,115555776.132947,120719710.111435,32891579.8234883,22542167.7028832,148447355.956435,143261877.814318,3474052.98776432,3352699.3529879
42.8472511647316,115963760.29604,121113380.557739,34151003.0900598,23712071.3621322,150114763.386099,144825451.919871,3503486.44915229,3380040.68034384
42.9641937833483,116375196.195838,121510258.3784,35420963.9165242,24892510.6306126,151796160.112362,146402769.009013,3533085.28088634,3407553.03855736
43.081136401965,116790103.219444,121910363.605697,36701522.1286113,26083545.0367791,153491625.348055,147993908.642476,3562849.9738853,3435236.88115629
43.1980790205816,117208500.75396,122313716.282271,37992737.5520505,27285234.1401906,155201238.30601,149598950.422462,3592781.01906799,3463092.66166847
43.3150216391983,117630408.188009,122720336.557606,39294670.0089664,28497637.8209241,156925078.196975,151217974.37853,3622878.9071598,3491120.83362195
43.431964257815,118055845.026184,123130244.644119,40607379.0464891,29720816.1478769,158663224.072673,152851060.791996,3653144.11413189,3519321.8505449
43.5489068764317,118484830.968723,123543460.755766,41930923.7478326,30954829.1945534,160415754.716555,154498289.95032,3683577.09106501,3547696.1659655
43.6658494950483,118917385.734696,123960005.168144,43265363.1515509,32199737.2193802,162182748.886247,156159742.387524,3714178.28664375,3576244.23341188
43.782792113665,119353529.043174,124379898.264581,44610756.2961979,33455600.8039777,163964285.339372,157835499.068559,3744948.14955271,3604966.50641213
43.8997347322817,119793280.613229,124803160.439259,45967162.2203277,34722480.5625293,165760442.833557,159525641.001788,3775887.12847649,3633863.43849434
44.0166773508984,120236660.163932,125229812.106693,47334639.9624941,36000437.1702137,167571300.126426,161230249.276907,3806995.67209969,3662935.48318658
44.133619969515,120683687.433366,125659873.799457,48713248.6203002,37289531.6563888,169396936.053666,162949405.455846,3838274.22917873,3692183.09401695
44.2505625881317,121134382.366271,126093366.09263,50103047.9331507,38589825.1779293,171237430.299421,164683191.270559,3869723.24925063,3721606.72451355
44.3675052067484,121588765.034188,126530309.56438,51504098.0342581,39901378.9009753,173092863.068446,166431688.465356,3901343.18233139,3751206.82820449
44.4844478253651,122046855.5105,126970724.875572,52916459.0625456,41224254.2397563,174963314.573045,168194979.115329,3933134.47844398,3780983.85861787
44.6013904439817,122508673.868585,127414632.777677,54340191.1569363,42558512.8803204,176848865.025521,169973145.657997,3965097.58761134,3810938.2692818
44.7183330625984,122974240.181826,127862054.026787,55775354.4563534,43904216.5225844,178749594.638179,171766270.549371,3997232.95985641,3841070.51372438
44.8352756812151,123443574.523622,128313009.414206,57222009.0998647,45261426.9720946,180665583.623486,173574436.386301,4029541.04520406,3871381.04547372
44.9522182998318,123916697.040375,128767519.851376,58680215.7637117,46630206.3948093,182596912.804087,175397726.246185,4062022.30071962,3901870.31805788
45.0691609184484,124393628.116111,129225606.275337,60150036.8726626,48010617.0334885,184543664.988774,177236223.308826,4094677.2063856,3932538.78500493
45.1861035370651,124874388.183122,129687289.631088,61631535.2066537,49402721.1547569,186505923.389776,179090010.785845,4127506.24683956,3963386.89984294
45.3030461556818,125358997.673701,130152590.965154,63124773.5456217,50806581.3298326,188483771.219322,180959172.294986,4160509.90671904,3994415.11610007
45.4199887742985,125847477.020139,130621531.394138,64629814.6695028,52222260.3401684,190477291.689642,182843791.734306,4193688.67066159,4025623.88730456
45.5369313929152,126339846.65473,131094132.0364,66146721.3582335,53649820.9724857,192486568.012964,184743953.008886,4227043.02330476,4057013.66698465
45.6538740115318,126836127.015446,131570414.064891,67675556.3878954,55089326.1772695,194511683.403342,186659740.24216,4260573.44882935,4088584.90866838
45.7708166301485,127336338.705287,132050398.764761,69216382.4225788,56540839.2415862,196552721.127866,188591238.006347,4294280.4181468,4120338.06588338
45.8877592487652,127840502.51399,132534107.434959,70769261.9996497,58004423.4938911,198609764.513639,190538530.92885,4328164.38715356,4152273.59215722
46.0047018673819,128348639.241333,133021561.390918,72334257.6496584,59480142.312104,200682896.890992,192501703.703022,4362225.81093852,4184391.94101772
46.1216444859985,128860769.687098,133512782.063235,73911431.9031553,60968059.419718,202772201.590253,194480841.482954,4396465.14459056,4216693.56599424
46.2385871046152,129376914.651064,134007790.931631,75500847.2906906,62468238.687619,204877761.941755,196476029.61925,4430882.84319855,4249178.92061681
46.3555297232319,129897094.933011,134506609.478021,77102566.3428148,63980743.9932821,206999661.275826,198487353.471303,4465479.36185138,4281848.45841537
46.4724723418486,130421331.366552,135009259.260046,78716651.6578555,65505639.4411698,209137983.024408,200514898.701216,4500255.15492346,4314702.63291602
46.5894149604652,130949645.008148,135515761.932232,80343166.2805713,67042989.4261598,211292811.288719,202558751.358392,4535210.67208319,4347741.89763994
46.7063575790819,131482057.004406,136026139.155432,81982173.4363175,68592858.362098,213464230.440724,204618997.51753,4570346.36109523,4380966.70610801
46.8233001976986,132018588.502192,136540412.620113,83633736.3509577,70155310.751945,215652324.85315,206695723.372059,4605662.66971888,4414377.5118467
46.9402428163153,132559260.648369,137058604.137378,85297918.2503556,71730411.4616639,217857178.898724,208789015.599042,4641160.04571343,4447974.76840527
47.0571854349319,133104094.589799,137580735.549038,86974782.3603751,73318225.4496336,220078876.950174,210898960.998671,4676838.9368382,4481758.92933882
47.1741280535486,133653111.473975,138106828.702854,88664391.9112214,74918817.6918728,222317503.385197,213025646.394727,4712699.790904,4515730.44819821
47.2910706721653,134206332.553208,138636905.54221,90366810.8568708,76532253.4480073,224573143.410079,215169158.990217,4748743.06431256,4549889.77846686
47.408013290782,134763779.30103,139170988.087645,92082104.6788336,78158598.2065008,226845883.979863,217329586.294145,4784969.23159689,4584237.37357374
47.5249559093986,135325473.219038,139709098.362048,93810339.0524196,79797917.4628097,229135812.271457,219507015.824858,4821378.76959031,4618773.68694663
47.6418985280153,135891435.808831,140251258.436074,95551579.6529385,81450276.8617581,231443015.461769,221701535.297832,4857972.15512615,4653499.17213906
47.758841146632,136461688.572006,140797490.496273,97305892.1557001,83115742.4106053,233767580.727706,223913232.906878,4894749.86503774,4688414.28300952
47.8757837652487,137036253.010163,141347816.746433,99073342.2360141,84794380.1705171,236109595.246178,226142196.91695,4931712.37615839,4723519.47346188
47.9927263838653,137615150.638439,141902259.403474,100853995.58465,86486256.235801,238469146.22309,228388515.639275,4968860.16480749,4758815.19727074
48.109669002482,138198403.171746,142460840.795447,102647918.120491,88191436.9812693,240846321.292238,230652277.776716,5006193.69972076,4794301.90711649
48.2266116210987,138786032.477359,143023583.306313,104455175.936396,89909988.9228616,243241208.413755,232933572.229174,5043713.44385014,4829980.055129
48.3435542397154,139378060.426391,143590509.321725,106275835.129604,91641978.5849911,245653895.555994,235232487.906716,5081419.86000186,4865850.09350847
48.460496858332,139974508.889953,144161641.296541,108109961.797357,93387472.896677,248084470.68731,237549114.193218,5119313.41098217,4901912.4785259
48.5774394769487,140575399.739158,144737001.789164,109957622.036895,95146539.3923362,250533021.776053,239883541.1815,5157394.5595973,4938167.67254339
48.6943820955654,141180754.84512,145316613.366484,111818881.945458,96919245.6560023,252999636.790579,242235859.022486,5195663.7686535,4974616.13842222
48.8113247141821,141790596.134969,145900498.620329,113693807.67581,98705659.2827638,255484403.810779,244606157.903093,5234121.49862928,5011258.33771626
48.9282673327988,142404945.768711,146488680.26392,115582465.611513,100505847.92152,257987411.380223,246994528.185441,5272768.20032666,5048094.72561541
49.0452099514154,143023825.966852,147081181.047359,117484922.196098,102319879.23752,260508748.16295,249401060.284879,5311604.32203362,5085125.755376
49.1621525700321,143647258.949902,147678023.725055,119401243.873096,104147820.909269,263048502.822998,251825844.634324,5350630.31203812,5122351.88026104
49.2790951886488,144275266.938368,148279231.140475,121331497.086037,105989740.889685,265606764.024404,254268972.03016,5389846.61862813,5159773.55368014
49.3960378072655,144907872.152758,148884826.220975,123275748.27845,107845707.3902,268183620.431208,256730533.611174,5429253.6900916,5197391.22918106
49.5129804258821,145545096.816558,149494831.897222,125234063.909975,109715788.632438,270779160.726532,259210620.52966,5468851.97486028,5235205.36031698
49.6299230444988,146186963.291783,150109271.141109,127206511.189653,111600052.963437,273393474.481437,261709324.104546,5508641.92805569,5273216.40067453
49.7468656631155,146833494.134821,150728167.043143,129193158.378022,113498569.091062,276026652.512843,264226736.134205,5548624.01418575,5311424.80393663
49.8638082817322,147484711.916608,151351542.71503,131194073.814321,115411405.787676,278678785.730929,266762948.502706,5588798.69846098,5349831.02380342
49.9807509003488,148140639.208079,151979421.278784,133209325.837791,117338631.853979,281349965.045871,269318053.132763,5629166.44609186,5388435.51392461
50.0976935189655,148801298.580171,152611825.963093,135238982.787672,119280316.384072,284040281.367844,271892142.347165,5669727.72228891,5427238.72742781
50.2146361375822,149466712.60382,153248780.059719,137283113.003205,121236528.645518,286749825.607025,274485308.705237,5710482.99226263,5466241.11713194
50.3315787561989,150136903.876344,153890306.861961,139341784.926979,123207337.910968,289478688.803323,277097644.772929,5751432.72172644,5505443.13586535
50.4485213748155,150811895.221337,154536429.72466,141415067.887958,125192813.696506,292226963.109294,279729243.421166,5792577.38070709,5544845.23760948
50.5654639934322,151491709.577491,155187172.110613,143503031.665981,127193025.945196,294994741.243472,282380198.055809,5833917.44142539,5584447.87836842
50.6824066120489,152176369.884411,155842557.493543,145605746.044453,129208044.643319,297782115.928864,285050602.136863,5875453.3761195,5624251.51435096
50.7993492306656,152865899.081698,156502609.367335,147723280.806779,131237939.760876,300589179.888477,287740549.128211,5917185.65702759,5664256.60026016
50.9162918492822,153560320.108955,157167351.343431,149855705.736364,133282781.172916,303416025.845319,290450132.516347,5959114.75638782,5704463.58201968
51.0332344678989,154259655.905941,157836807.07576,152003090.616541,135342638.720176,306262746.522483,293179445.795936,6001241.14642778,5744872.90238012
51.1501770865156,154963929.498474,158511000.221243,154165505.192041,137417582.257913,309129434.690515,295928582.479156,6043565.29349555,5785485.0041995
51.2671197051323,155673164.141343,159189954.517278,156343019.104876,139507682.04143,312016183.246219,298697636.558708,6086087.64829637,5826300.33340354
51.3840623237489,156387383.126997,159873693.789749,158535701.980166,141613008.765863,314923085.107162,301486702.555611,6128808.65896261,5867319.33929085
51.5010049423656,157106609.747885,160562241.86908,160743623.443029,143733633.148917,317850233.190914,304295875.017998,6171728.77362663,5908542.47133306
51.6179475609823,157830867.296455,161255622.620856,162966853.118587,145869626.065259,320797720.415042,307125248.686115,6214848.4404208,5949970.18001131
51.734890179599,158560179.065159,161953860.031102,165205460.631957,148021058.927231,323765639.697115,309974918.958334,6258168.1074775,5991602.91926474
51.8518327982157,159294568.354685,162656978.111613,167459515.643565,150188003.262213,326754083.99825,312844981.373826,6301688.22313505,6033441.14377234
51.9687754168323,160034058.637299,163365000.882083,169729088.548822,152370530.617471,329763147.186121,315735531.499554,6345409.24001958,6075485.30813893
52.085718035449,160778673.547403,164077952.463558,172014250.437711,154568712.795358,332792923.985114,318646665.258916,6389331.61480923,6117735.86601786
52.2026606540657,161528436.725755,164795857.047285,174315072.427428,156782621.774912,335843509.153183,321578478.822197,6433455.80434091,6160193.27040341
52.3196032726824,162283371.81311,165518738.826276,176631625.635172,159012329.539954,338914997.448282,324531068.366229,6477782.26545153,6202857.97427979
52.436545891299,163043502.450225,166246622.047962,178963981.17814,161257908.262817,342007483.628364,327504530.310778,6522311.45497799,6245730.4311078
52.5534885099157,163808852.277856,166979531.072039,181312210.173528,163519430.504716,345121062.451383,330498961.576755,6567043.82975719,6288811.09533126
52.6704311285324,164579444.981904,167717490.272072,183676384.007595,165796968.874895,348255828.989498,333514459.146966,6611979.84918182,6332100.42151545
52.7873737471491,165355304.488528,168460524.03805,186056575.49854,168090596.009367,351411879.987068,336551120.047417,6657119.9862463,6375598.86380509
52.9043163657657,166136454.803499,169208656.875225,188452857.939045,170400384.731964,354589312.742544,339609041.607189,6702464.71845208,6419306.87339457
53.0212589843824,166922919.932638,169961913.338197,190865304.622099,172726407.946921,357788224.554737,342688321.285118,6748014.52330353,6463224.90021514
53.1382016029991,167714723.881767,170720317.983734,193293988.84069,175068738.574763,361008712.722457,345789056.558497,6793769.87830502,6507353.3943804
53.2551442216158,168511890.656708,171483895.44374,195738983.887807,177427450.141243,364250874.544515,348911345.584983,6839731.26096092,6551692.81309108
53.3720868402324,169314444.264719,172252670.446581,198200363.054798,179802616.949177,367514807.319516,352055287.395758,6885899.14866328,6596243.62264719
53.4890294588491,170122408.834858,173026667.726959,200678199.493867,182194313.352405,370800608.328725,355220981.079364,6932274.009282,6641006.28994619
53.6059720774658,170935808.708909,173805912.051216,203172566.114202,184602613.936841,374108374.823112,358408525.988057,6978856.29405615,6685981.28448739
53.7229146960825,171754668.250071,174590428.315096,205683535.800527,187027594.237521,377438204.050599,361618022.552617,7025646.45255067,6731169.08641086
53.8398573146991,172579011.821543,175380241.447422,208211181.437565,189469330.032081,380790193.259108,364849571.479503,7072644.93433048,6776570.17857651
53.9567999333158,173408863.786524,176175376.382973,210755575.910039,191927897.051642,384164439.696562,368103273.434614,7119852.1889605,6822185.04264253
54.0737425519325,174244248.508211,176975858.152826,213316792.102672,194403370.275416,387561040.610884,371379228.428242,7167268.66600565,6868014.14084133
54.1906851705492,175085190.367424,177781711.866034,215894902.958741,196895824.073793,390980093.326166,374677535.939827,7214894.81514402,6914057.91967615
54.3076277891658,175931713.945489,178592962.634036,218489982.087836,199405332.800508,394421696.033324,377998295.434545,7262731.08734137,6960316.82520585
54.4245704077825,176783843.951068,179409635.615762,221102103.522703,201931971.085392,397885947.473771,381341606.701154,7310777.93438121,7006791.30598321
54.5415130263992,177641605.094858,180231756.085818,223731341.302848,204475814.230749,401372946.397706,384707570.316566,7359035.80806014,7053481.8166355
54.6584556450159,178505022.087556,181059349.336084,226377769.467776,207036937.639322,404882791.555332,388096286.975406,7407505.16017474,7100388.81269723
54.7753982636326,179374119.639858,181892440.671529,229041462.056992,209615416.743213,408415581.69685,391507857.414742,7456186.4425216,7147512.74951813
54.8923408822492,180248922.462472,182731055.508347,231722493.110075,212211327.224109,411971415.572547,394942382.732456,7505080.10689807,7194854.0808769
55.0092835008659,181129455.336793,183575219.318904,234420937.159936,214824744.889725,415550392.496729,398399964.208629,7554186.61020985,7242413.25975894
55.1262261194826,182015743.283244,184424957.577241,237136870.407621,217455745.55275,419152613.690865,401880703.129991,7603506.42663587,7290190.7391486
55.2431687380993,182907811.372718,185280295.82605,239870369.406408,220104405.246626,422778180.779127,405384701.072676,7653040.03400233,7338186.97230927
55.3601113567159,183805684.676108,186141259.71111,242621510.709578,222770800.336271,426427195.385686,408912060.04738,7702787.91013545,7386402.41292336
55.4770539753326,184709388.264307,187007874.886689,245390370.870408,225455007.213903,430099759.134715,412462882.100592,7752750.53286145,7434837.51470777
55.5939965939493,185618947.208208,187880167.031304,248177026.442178,228157102.341824,433795973.650386,416037269.373128,7802928.38000652,7483492.73132585
55.710939212566,186534386.583834,188758161.941984,250981553.974091,230877162.524838,437515940.557925,419635324.466822,7853321.92904701,7532368.51617912
55.8278818311826,187455731.626655,189641885.451904,253804029.888683,233615264.672221,441259761.515338,423257150.124125,7903931.64658336,7581465.3225893
55.9448244497993,188383007.758722,190531363.398792,256644530.460265,236371485.764207,445027538.218987,426902849.162999,7954757.98648927,7630783.60490543
56.061767068416,189316240.412685,191426621.714971,259503131.954728,239145904.258517,448819372.367414,430572525.973489,8005801.40191547,7680323.83887689
56.1787096870327,190255455.021196,192327686.422188,262379910.637964,241938600.009586,452635365.659159,434266286.431774,8057062.34601272,7730086.52048333
56.2956523056493,191200677.016903,193234583.545738,265274942.775863,244749652.926107,456475619.792766,437984236.471845,8108541.27193176,7780072.14648647
56.412594924266,192151931.832459,194147339.153484,268188304.634315,247579142.401744,460340236.466774,441726481.555227,8160238.63282334,7830281.20220587
56.5295375428827,193109244.932877,195065979.436232,271120072.555473,250427146.342606,464229317.48835,445493125.778838,8212154.88148022,7880714.13991269
56.6464801614994,194072642.005155,195990530.606857,274070323.404512,253293742.387815,468142965.409667,449284272.994672,8264290.46824001,7931371.40594658
56.763422780116,195042148.829417,196921018.888397,277039134.266049,256179008.236615,472081283.095467,453100027.125012,8316645.84241022,7982253.44717381
56.8803653987327,196017791.186112,197857470.609604,280026582.225452,259083022.213584,476044373.411564,456940492.823188,8369221.45329484,8033360.71593798
56.9973080173494,196999594.855684,198799912.161954,283032744.368088,262005863.014346,480032339.223772,460805775.176301,8422017.75019786,8084693.66783266
57.1142506359661,197987585.61858,199748369.938457,286057697.779325,264947609.340782,484045283.397905,464695979.27924,8475035.18242328,8136252.7584811
57.2311932545827,198981789.255772,200702870.393538,289101519.548213,267908340.014476,488083308.803985,468611210.408015,8528274.1993116,8188038.4423704
57.3481358731994,199982231.650275,201663440.089742,292164287.478686,270888134.067733,492146519.128961,472551574.157475,8581735.25729373,8240051.17198758
57.4650784918161,200988938.908316,202630105.600604,295246080.938401,273887070.554287,496235019.846717,476517176.154891,8635418.82830993,8292291.39961628
57.5820211104328,202001937.165642,203602893.519855,298346979.501837,276905228.615032,500348916.66748,480508122.134887,8689325.38635178,8344759.57799821
57.6989637290495,203021252.558002,204581830.559431,301467062.743473,279942687.901154,504488315.301475,484524518.460585,8743455.40541082,8397456.16255672
57.8159063476661,204046911.221144,205566943.47416,304606410.237786,282999528.248981,508653321.45893,488566471.723141,8797809.35947862,8450381.60968813
57.9328489662828,205078939.290815,206558259.021878,307765101.559255,286075829.491354,512844040.850069,492634088.513232,8852387.72254675,8503536.37557429
58.0497915848995,206117362.9153,207555804.041959,310943216.289065,289171671.357537,517060579.204365,496727475.399496,8907190.96807905,8556920.91043109
58.1667342035162,207162208.437559,208559605.463735,314140834.112569,292287133.462516,521303042.550127,500846738.92625,8962219.56134484,8610535.65789218
58.2836768221328,208213502.354121,209569690.221182,317358034.797287,295422295.415479,525571537.151408,504991985.636661,9017473.96114917,8664381.06125322
58.4006194407495,209271271.165688,210586085.284754,320594898.112974,298577237.68562,529866169.278662,509163322.970374,9072954.62612157,8718457.57665842
58.5175620593662,210335541.372959,211608817.750351,323851503.829383,301752043.699837,534187045.202342,513360861.450187,9128662.01489151,8772765.70444035
58.6345046779829,211406339.476635,212637914.740822,327127931.716268,304946797.520373,538534271.192903,517584712.261195,9184596.58608851,8827305.95442375
58.7514472965995,212483691.977416,213673403.387545,330424261.543382,308161583.095693,542907953.520799,521834986.483239,9240758.79834206,8882078.83406413
58.8683899152162,213567625.429818,214715310.931849,333740573.155557,311396482.907409,547308198.585375,526111793.839258,9297149.10881026,8937084.82027344
58.9853325338329,214658166.620857,215763664.691487,337076946.721983,314651578.417521,551735113.34284,530415243.109008,9353767.9682942,8992324.36873271
59.1022751524496,215755342.400323,216818491.986104,340433462.499427,317926951.068243,556188804.89975,534745443.054347,9410615.8258786,9047797.93468998
59.2192177710662,216859179.618007,217879820.188818,343810200.744658,321222682.428626,560669380.362665,539102502.617445,9467693.13064815,9103505.97280218
59.3361603896829,217969705.123701,218947676.783462,347207241.714445,324538854.330344,565176946.838146,543486531.113807,9525000.33168755,9159448.93650239
59.4531030082996,219086945.767196,220022089.267602,350624665.665557,327875548.637647,569711611.432752,547897637.905248,9582537.87808149,9215627.27907185
59.5700456269163,220210928.400969,221103085.15519,354062552.870677,331232847.261047,574273481.271646,552335932.416237,9640306.2190455,9272041.45374763
59.6869882455329,221341680.013412,222190692.075629,357520984.407768,334610832.437021,578862664.421181,556801524.51265,9698305.81041509,9328691.9134557
59.8039308641496,222479227.790216,223284937.707935,361000042.523772,338009586.542121,583479270.313988,561294524.250056,9756537.11763561,9385579.11098833
59.9208734827663,223623598.932569,224385849.733291,364499809.557467,341429191.961988,588123408.490036,565815041.695279,9815000.60690736,9442703.49918017
60.037816101383,224774820.641663,225493455.908259,368020367.847632,344869731.408527,592795188.489295,570363187.316787,9873696.74443068,9500065.532503
60.1547587199996,225932920.118687,226607784.086521,371561799.733045,348331288.014005,597494719.851732,574939072.100526,9932625.99640589,9557665.66753794
60.2717013386163,227097924.564832,227728862.128169,375124187.552485,351813944.938436,602222112.117317,579542807.066605,9991788.8290333,9615504.36100535
60.388643957233,228269861.206165,228856717.922605,378707613.719297,355317785.278948,606977474.925462,584174503.201554,10051185.7085271,9673582.06715392
60.5055865758497,229448757.491462,229991379.479576,382312161.314382,358842891.87445,611760918.805844,588834271.354026,10110817.1012254,9731899.23008354
60.6225291944664,230634640.986845,231132874.839711,385937913.770381,362389347.497584,616572554.757226,593522222.337295,10170683.4735318,9790456.29128966
60.739471813083,231827539.259491,232281232.049565,389584954.523088,365957235.053868,621412493.782579,598238467.103433,10230785.2918502,9849253.6941544
60.8564144316997,233027479.876577,233436479.25197,393253367.0083,369546639.608455,626280846.884877,602983118.860425,10291123.0225849,9908291.91272471
60.9733570503164,234234490.405277,234598644.667988,396943234.661814,373157647.981283,631177725.067091,607756292.649271,10351697.1321398,9967571.44596381
61.0902996689331,235448598.412884,235767756.521106,400654640.919427,376790347.042607,636103239.332311,612558103.563713,10412508.0869134,10027092.7935408
61.2072422875497,236669831.549676,236943843.088172,404387669.218841,380444823.50017,641057500.768517,617388666.588343,10473556.3492231,10086856.4499369
61.3241849061664,237898217.695067,238126932.776498,408142403.003012,384121163.66438,646040620.698079,622248096.440878,10534842.3701189,10146862.8969497
61.4411275247831,239133784.767684,239317054.012961,411918925.715794,387819453.78605,651052710.483479,627136507.799011,10596366.5987223,10207112.6144741
61.5580701433998,240376560.686153,240514235.237361,415717320.801042,391539780.008455,656093881.487195,632054015.245816,10658129.4841549,10267606.0800063
61.6750127620164,241626573.3691,241718504.99983,419537671.70261,395282227.556622,661164245.07171,637000732.556451,10720131.4755383,10328343.7505592
61.7919553806331,242883850.73515,242929891.906415,423380061.864353,399046881.190189,666263912.599503,641976773.096604,10782373.0219941,10389326.072764
