T,P_plus,P_minus,e_plus,e_minus,w_plus,w_minus,s_plus,s_minus
59.1276966857371,195468709.342642,217298221.634105,363143675.842258,318078999.506674,558612385.1849,535377221.140778,9447558.69916165,9054592.8807157
59.396657894304,198027457.488509,219750813.797507,370965140.313963,325696394.455386,568992597.802472,545447208.252893,9579538.9588394,9183129.61688998
59.6656191028708,200621867.539714,222238144.614666,378894811.407382,333422523.468193,579516678.947096,555660668.082859,9712740.56746173,9312912.13745619
59.9345803114377,203252268.431236,224760550.164301,386933675.362623,341258381.653878,590185943.793859,566018931.818179,9847169.04642534,9443945.8635661
60.2035415200045,205918990.955869,227318367.429996,395082724.599737,349204971.455451,601001715.555606,576523338.885447,9982829.92669682,9576236.29324941
60.4725027285714,208622367.479688,229911935.555583,403342956.778835,357263336.953815,611965324.258523,587175272.509398,10119728.7474571,9709789.5092141
60.7414639371382,211362731.32724,232541594.71439,411715376.63103,365434534.244064,623078107.958271,597976128.958454,10257871.1177187,9844611.74316157
61.010425145705,214140418.261903,235207687.192373,420201007.417935,373719596.046554,634341425.679838,608927283.238927,10397262.8331784,9980708.73720468
61.2793863542719,216955764.66716,237910556.454635,428800874.827725,382119544.201662,645756639.494884,620030100.656297,10537909.6991992,10118085.9958069
61.5483475628387,219809109.101762,240650547.727667,437515997.991277,390635407.28553,657325107.093039,631285955.013196,10679817.3057659,10256749.0463163
61.8173087714056,222700791.399188,243428007.483694,446347392.282771,399268218.442278,669048183.681959,642696225.925972,10822991.1180693,10396703.4291973
62.0862699799724,225631152.60525,246243283.812902,455296077.476483,408019012.04785,680927230.081733,654262295.860752,10967436.6143009,10537954.6272902
62.3552311885393,228600535.923107,249096726.263999,464363081.362305,416888823.984268,692963617.285412,665985550.248267,11113159.2988528,10680508.0777891
62.6241923971061,231609285.147639,251988685.803511,473549434.359849,425878705.642386,705158719.507488,677867391.445897,11260164.6897272,10824369.3970633
62.8931536056729,234657746.392797,254919515.038857,482856178.239647,434989726.80531,717513924.632444,689909241.844168,11408458.3738281,10969544.4159313
63.1621148142398,237746266.725276,257889567.922172,492284359.462859,444222962.387517,730030626.188135,702112530.30969,11558045.9668517,11116038.9844156
63.4310760228066,240875194.829272,260899200.398087,501835033.357286,453579493.740836,742710228.186558,714478694.138923,11708933.1494263,11263858.9626197
63.7000372313735,244044881.382757,263948769.499115,511509266.181464,463060397.523703,755554147.564221,727009167.022818,11861125.6822435,11413010.0842256
63.9689984399403,247255677.774961,267038634.218854,521308123.600539,472666739.060395,768563801.3755,739705373.279249,12014629.282845,11563497.8088336
64.2379596485072,250507937.814763,270169154.504446,531232666.058501,482399586.037045,781740603.873263,752568740.54149,12169449.4708635,11715327.5880839
64.506920857074,253802016.039511,273340692.369247,541283952.994224,492260017.468434,795085969.033735,765600709.837681,12325591.7154118,11868504.9552209
64.7758820656408,257138268.844674,276553610.706262,551463049.752786,502249115.343984,808601318.597459,778802726.050246,12483061.492187,12023035.4488808
65.0448432742077,260517054.208849,279808274.463979,561771026.717077,512367965.321141,822288080.925926,792176239.78512,12641864.2825811,12178924.5681699
65.3138044827745,263938731.030468,283105049.503975,572208960.697075,522617660.889361,836147691.727543,805722710.393337,12802005.6237163,12336177.890313
65.5827656913413,267403660.556465,286444303.902764,582777945.431786,532999335.20056,850181605.988251,819443639.103324,12963491.2027857,12494801.5007849
65.8517268999082,270912204.646435,289826406.778051,593479077.980236,543514131.988314,864391282.626671,833340538.766364,13126326.7296632,12654801.6004553
66.120688108475,274464727.400927,293251729.296259,604313460.388814,554163165.667406,878778187.789741,847414894.963665,13290517.8896821,12816183.8491058
66.3896493170418,278061594.241339,296720643.772426,615282197.612953,564947537.355209,893343791.854292,861668181.127635,13456070.3532311,12978953.6509783
66.6586105256087,281703171.799908,300233524.292331,626386394.376478,575868360.774787,908089566.176386,876101885.067118,13622989.7315327,13143116.5205434
66.9275717341755,285389828.875766,303790746.193152,637627154.916878,586926757.87191,923016983.792644,890717504.065062,13791281.5288,13308678.0399342
67.1965329427424,289121934.85981,307392686.418766,649005584.2937,598123847.410801,938127519.15351,905516533.829567,13960951.2349725,13475643.6725374
67.4654941513092,292899861.461284,311039723.362471,660522793.146394,609460746.097979,953422654.607678,920500469.46045,14132004.3210101,13644018.7866005
67.734455359876,296723981.345617,314732236.868169,672179894.715628,620938599.035385,968903876.061245,935670835.903554,14304446.2544217,13813809.1055176
68.0034165684429,300594668.732697,318470608.460156,683978016.541058,632558584.954371,984572685.273755,951029193.414528,14478282.6441286,13985020.775015
68.2723777770097,304512299.770129,322255221.030532,695918303.913274,644321876.502749,1000430603.6834,966577097.533281,14653519.274689,14157659.7925743
68.5413389855765,308477251.332431,326086459.496812,708001902.673665,656229633.547186,1016479154.0061,982316093.043999,14830161.9071871,14331731.8806707
68.8103001941434,312489902.807951,329964709.855116,720229956.356447,668283013.227666,1032719859.1644,998247723.082782,15008216.1600207,14507242.6737875
69.0792614027102,316550634.340766,333890360.036298,732603608.080408,680483169.263277,1049154242.42117,1014373529.29958,15187687.6126698,14684197.6696408
69.348222611277,320659827.924263,337863798.92375,745124004.181981,692831257.114413,1065783832.10624,1030695056.03816,15368581.8099284,14862602.3499126
69.6171838198439,324817867.13712,341885417.474142,757792293.756324,705328438.700073,1082610160.89344,1047213856.17421,15550904.2668644,15042462.2013489
69.8861450284107,329025136.468356,345955607.524929,770609627.774816,717975880.777827,1099634764.24317,1063931488.30276,15734660.4865497,15223782.7420316
70.1551062369775,333282022.74377,350074762.968363,783577162.069695,730774765.121302,1116859184.81347,1080849528.08966,15919855.9420392,15406569.6150867
70.4240674455444,337588913.394743,354243278.622865,796696055.448889,743726283.106385,1134284968.84363,1097969561.72925,16106496.1229158,15590828.5610829
70.6930286541112,341946198.030229,358461551.598157,809967488.872856,756831659.16839,1151913686.90308,1115293210.76655,16294586.7404173,15776565.6965242
70.9619898626781,346354267.551286,362729980.066076,823392656.27773,770092125.418817,1169746923.82902,1132822105.48489,16484133.6349167,15963787.2031554
71.2309510712449,350813514.109973,367048964.195493,836972747.807145,783508880.175139,1187786261.91712,1150557844.37063,16675142.5406544,16152498.697939
71.4999122798117,355324332.112602,371418905.279649,850708946.3769,797083106.541704,1206033278.4895,1168502011.82135,16867618.9950567,16342705.5339211
71.7688734883786,359887116.564409,375840206.395646,864602435.258327,810816003.478491,1224489551.82274,1186656209.87414,17061568.5152284,16534413.2124355
72.0378346969454,364502264.780461,380313271.879886,878654404.963665,824708780.277897,1243156669.74413,1205022052.15778,17256996.6223535,16727627.3274703
72.3067959055122,369170175.033368,384838507.660145,892866048.979993,838762642.178088,1262036224.01336,1223601149.83823,17453908.8389397,16922353.3505577
72.5757571140791,373891247.119994,389416321.101492,907238564.613384,852978791.84014,1281129811.73338,1242395112.94163,17652310.677081,17118596.6575461
72.8447183226459,378665882.739021,394047121.071898,921773153.933069,867358469.460713,1300439036.67209,1261405590.53261,17852207.6358535,17316363.0791739
73.1136795312127,383494484.304359,398731318.181967,936471025.227964,881902959.534201,1319965509.53232,1280634277.71617,18053605.2703023,17515658.9843754
73.3826407397796,388377456.714819,403469324.401883,951333411.491432,896613528.985844,1339710868.20625,1300082853.38773,18256509.3724688,17716490.4465809
73.6516019483464,393315205.623952,408261553.708307,966361551.682124,911491412.742523,1359676757.30608,1319752966.45083,18460925.7853321,17918863.0198078
73.9205631569132,398308138.58781,413108421.150123,981556676.222668,926537846.546435,1379864814.81048,1339646267.69656,18666860.1577486,18122782.2246776
74.1895243654801,403356664.803301,418010343.700744,996920008.184087,941754074.020711,1400276672.98739,1359764417.72146,18874317.9712919,18328253.6093392
74.4584855740469,408461194.374565,422967739.283624,1012452773.693,957141339.220979,1420913968.06756,1380109078.5046,19083304.7121817,18535282.6898289
74.7274467826138,413622139.743242,427981027.891947,1028156207.90309,972700884.458825,1441778347.64634,1400681912.35077,19293825.8943561,18743874.8767219
74.9964079911806,418839913.95177,433050630.405163,1044031548.27348,988433960.547412,1462871462.22525,1421484590.95257,19505887.0385428,18954035.6581773
75.2653691997474,424114932.157659,438176969.782708,1060080040.27812,1004341854.58001,1484194972.43578,1442518824.36271,19719493.6870899,19165770.9211366
75.5343304083143,429447610.781481,443360469.926208,1076302934.23434,1020425864.82306,1505750545.01582,1463786334.74927,19934651.3960214,19379086.6640329
75.8032916168811,434838367.497078,448601557.083578,1092701490.908,1036687300.18342,1527539858.40508,1485288857.267,20151365.8105671,19593988.9370854
76.0722528254479,440287622.251352,453900658.577909,1109276990.15152,1053127470.08317,1549564612.40287,1507028128.66108,20369642.7395728,19810483.7559541
76.3412140340148,445795795.598502,459258203.675815,1126030712.20861,1069747657.06451,1571826507.80711,1529005860.74032,20589487.9731566,20028576.7020701
76.6101752425816,451363310.448331,464674622.743325,1142963926.57822,1086549131.68122,1594327237.02655,1551223754.42454,20810907.0661629,20248273.1539235
76.8791364511484,456990590.691981,470150347.945575,1160077898.63533,1103533178.39706,1617068489.32731,1573683526.34263,21033905.4800907,20469578.6028778
77.1480976597153,462678061.742635,475685812.716448,1177373899.55262,1120701090.97013,1640051961.29525,1596386903.68658,21258488.6932759,20692498.6130891
77.4170588682821,468426150.924111,481281452.068303,1194853207.80632,1138054164.01797,1663279358.73043,1619335616.08627,21484662.2055302,20917038.6977277
77.6860200768489,474235286.251843,486937702.441113,1212517105.78393,1155593694.03283,1686752392.03577,1642531396.47394,21712431.5401134,21143204.3380028
77.9549812854158,480105898.137368,492655001.840148,1230366890.35941,1173321017.64657,1710472788.49678,1665976019.48672,21941802.3130951,21371001.4725947
78.2239424939826,486038417.729423,498433790.08712,1248403862.79306,1191237518.5516,1734442280.52249,1689671308.63872,22172780.1683002,21600436.5773436
78.4929037025495,492033278.119882,504274508.336063,1266629334.8192,1209344554.07837,1758662612.93908,1713619062.41443,22405370.8104126,21831515.7393565
78.7618649111163,498090914.086782,510177599.69729,1285044627.25069,1227643435.35115,1783135541.33747,1737821035.04843,22639579.9967937,22064244.3785385
79.0308261196831,504211761.320697,516143508.352256,1303651058.45043,1246135477.8051,1807862819.77113,1762278986.15735,22875413.4183427,22298627.9282631
79.29978732825,510396257.874313,522172680.414164,1322449939.19637,1264822014.99757,1832846197.07068,1786994695.41173,23112876.5778857,22534671.9785642
79.5687485368168,516644842.406714,528265562.941426,1341442579.57696,1283704379.48244,1858087421.98367,1811969942.42387,23351974.9462273,22772382.0717273
79.8377097453836,522957955.693983,534422605.045079,1360630296.01466,1302783893.89943,1883588251.70865,1837206498.94451,23592713.9953876,23011763.5488581
80.1066709539505,529336039.783592,540644256.734701,1380014408.80749,1322061894.31941,1909350448.59108,1862706151.05412,23835099.198995,23252821.8847703
80.3756321625173,535779537.922696,546930970.163238,1399596249.15102,1341539779.53823,1935375787.07372,1888470749.70147,24079136.1210182,23495563.2561739
80.6445933710841,542288895.546255,553283198.443755,1419377168.30245,1361218960.35677,1961666063.8487,1914502158.80052,24324830.4924838,23739993.954309
80.913554579651,548864558.699603,559701397.045091,1439358520.06197,1381100823.88512,1988223078.76157,1940802220.93021,24572188.0534825,23986119.8913029
81.1825157882178,555506975.868658,566186022.510193,1459541660.66283,1401186747.55908,2015048636.53148,1967372770.06927,24821214.4852563,24233946.8199934
81.4514769967846,562216596.56046,572737533.289323,1479927947.29171,1421478098.86148,2042144543.85217,1994215632.1508,25071915.4435855,24483480.2973156
81.7204382053515,568993871.800574,579356388.915117,1500518736.2848,1441976240.9536,2069512608.08538,2021332629.86872,25324296.5168445,24734725.7857159
81.9893994139183,575839254.532357,586043050.727777,1521315382.89898,1462682543.48379,2097154637.43134,2048725594.21157,25578363.208211,24987688.762202
82.2583606224852,582753198.388026,592797981.34183,1542319243.47553,1483598381.13581,2125072441.86356,2076396362.47764,25834121.0090723,25242374.7195273
82.527321831052,589736159.394405,599621644.949623,1563531679.23923,1504725142.19412,2153267838.63363,2104346787.14374,26091575.3840629,25498789.2567935
82.7962830396188,596788594.314439,606514507.172275,1584954053.89197,1526064227.94443,2181742648.20641,2132578735.11671,26350731.801298,25756938.0777559
83.0652442481857,603910961.7801,613477035.256581,1606587752.71634,1547617072.53141,2210498714.49644,2161094107.78799,26611595.9211201,26016827.2265648
83.3342054567525,611103722.055268,620509698.336568,1628434179.82055,1569385148.02486,2239537901.87582,2189894846.36143,26874173.5715064,26278463.1399656
83.6031666653193,618367336.34668,627612966.840884,1650494737.38215,1591369896.73864,2268862073.72883,2218982863.57953,27138470.5237467,26541851.8493702
83.8721278738862,625702268.326656,634787313.08795,1672770820.46502,1613572710.24129,2298473088.79168,2248360023.32924,27404492.3761366,26806998.7060821
84.141089082453,633108982.292063,642033210.47034,1695263823.27512,1635994986.45425,2328372805.56718,2278028196.92459,27672244.6943369,27073909.0986754
84.4100502910198,640587944.646938,649351134.331504,1717975143.87687,1658638146.68326,2358563088.52381,2307989281.01477,27941733.0139165,27342588.6260698
84.6790114995867,648139623.068446,656741560.954181,1740906182.66581,1681503611.39119,2389045805.73426,2338245172.34537,28212962.8522697,27613042.8443161
84.9479727081535,655764486.418078,664204968.64884,1764058342.19266,1704592789.58476,2419822828.61074,2368797758.23359,28485939.7105751,27885277.1021382
85.2169339167204,663463005.730013,671741836.643445,1787433028.96157,1727907107.90375,2450896034.69158,2399648944.54719,28760669.0602821,28159296.9228777
85.4858951252872,671235652.636846,679352646.406073,1811031654.42794,1751448074.15156,2482267307.06479,2430800720.55763,29037156.4098137,28435108.7045799
85.754856333854,679082901.149591,687037880.383374,1834855659.78885,1775217207.49426,2513938560.93844,2462255087.87763,29315407.5322095,28712718.94519
86.0238175424209,687005226.282816,694798023.340948,1858906498.02289,1799215972.44189,2545911724.30571,2494013995.78284,29595428.3032049,28992133.4237925
86.2927787509877,695003104.625934,702633561.103739,1883185613.27205,1823445814.90032,2578188717.89798,2526079376.00406,29877224.4409016,29273357.6651661
86.5617399595545,703077014.769693,710544981.391056,1907694438.3865,1847908188.21051,2610771453.15619,2558453169.60157,30160801.4623544,29556397.2131872
86.8307011681214,711227435.994769,718532772.997943,1932434407.43073,1872604549.0468,2643661843.42549,2591137322.04474,30446164.8746365,29841257.612546
87.0996623766882,719454849.969916,726597426.523656,1957406962.76525,1897536350.31394,2676861812.73517,2624133776.8376,30733320.1978165,30127944.3035949
87.368623585255,727759739.099414,734739433.840745,1982613549.22114,1922705044.33807,2710373288.32056,2657444478.17882,31022272.9549893,30416462.6767419
87.6375847938219,736142587.613977,742959288.42209,2008055616.41859,1948112119.43862,2744198204.03257,2691071407.86071,31313028.6612289,30706818.4774837
87.9065460023887,744603881.348837,751257485.190618,2033734618.19519,1973759096.20272,2778338499.54402,2725016581.39333,31605592.8246802,30999017.7692137
88.1755072109555,753144107.070072,759634520.738664,2059652018.9168,1999647507.08923,2812796125.98687,2759282027.82789,31899971.0416567,31293066.6963081
88.4444684195224,761763753.993371,768090893.59605,2085809311.97816,2025778896.90785,2847573065.97153,2793869790.5039,32196169.1555871,31588971.4809487
88.7134296280892,770463311.963663,776627103.549254,2112207994.36695,2052154785.5498,2882671306.33061,2828781889.09906,32494193.029496,31886738.0189149
88.9823908366561,779243272.997054,785243652.209502,2138849547.78542,2078776652.20216,2918092820.78248,2864020304.41166,32794048.2796312,32186371.6802781
89.2513520452229,788104130.429086,793941042.266515,2165735444.76953,2105645981.92697,2953839575.19861,2899587024.19348,33095740.3736637,32487877.8650475
89.5203132537897,797046378.775131,802719778.382575,2192867162.62988,2132764280.2204,2989913541.40501,2935484058.60297,33399274.7934293,32791262.1382553
89.7892744623566,806070514.727055,811580366.154807,2220246187.85938,2160133054.32233,3026316702.58643,2971713420.47714,33704657.0511354,33096530.0531626
90.0582356709234,815177035.562942,820523313.18653,2247874009.55835,2187753808.79167,3063051045.12129,3008277121.9782,34011892.6683995,33403687.064986
90.3271968794902,824366440.86079,829549128.022799,2275752127.41985,2215628068.6129,3100118568.28064,3045177196.6357,34320987.2070852,33712738.8242853
90.5961580880571,833639231.176474,838658321.564634,2303882045.84318,2243757444.77928,3137521277.01965,3082415766.34392,34631946.2484359,34023691.8588951
90.8651192966239,842995908.654785,847851405.708861,2332265284.17134,2272143556.95802,3175261192.82613,3119994962.66688,34944775.4869507,34336552.7608742
91.1340805051907,852436977.472264,857128894.599102,2360903380.87263,2300787947.52953,3213340358.34489,3157916842.12863,35259480.7621362,34651327.1944058
91.4030417137576,861962942.505823,866491303.413533,2389797871.81839,2329692134.0251,3251760814.32422,3196183437.43863,35576067.8617662,34968020.5148372
91.6720029223244,871574311.068437,875939149.232872,2418950276.35929,2358857656.41053,3290524587.42773,3234796805.6434,35894542.3107927,35286638.2608722
91.9409641308912,881271591.224982,885472950.216082,2448362109.79896,2388286064.4555,3329633701.02394,3273759014.67158,36214909.5646925,35607186.0434552
92.2099253394581,891055292.866794,895093226.308782,2478034894.60182,2417978893.73943,3369090187.46862,3313072120.04821,36537175.0982508,35929669.2619823
92.4788865480249,900925927.499538,904800498.721279,2507970159.56556,2447937673.88551,3408896087.06509,3352738172.60679,36861344.4033619,36254093.2102281
92.7478477565918,910884007.519935,914595290.321347,2538169440.32442,2478163999.22785,3449053447.84436,3392759289.5492,37187423.0164731,36580463.8263077
93.0168089651586,920930047.676297,924478125.477853,2568634291.14104,2508659520.87677,3489564338.81733,3433137646.35463,37515416.5977686,36908787.6122586
93.2857701737254,931064563.336417,934449530.240494,2599366270.57257,2539425869.52757,3530430833.90899,3473875399.76807,37845330.8336421,37239070.7986441
93.5547313822923,941288072.103171,944510032.607379,2630366948.32283,2570464649.17358,3571655020.426,3514974681.78096,38177171.4597327,37571319.2686533
93.8236925908591,951601092.945749,954660161.806162,2661637900.80721,2601777451.20381,3613238993.75296,3556437613.00997,38510944.240675,37905538.7296946
94.0926537994259,962004146.018166,964900448.845089,2693180699.19154,2633365849.44835,3655184845.20971,3598266298.29344,38846654.8464021,38241734.641763
94.3616150079928,972497753.672538,975231425.812943,2724996904.56507,2665231420.2529,3697494658.23761,3640462846.06585,39184308.7675011,38579912.4576215
94.6305762165596,983082438.849504,985653626.783825,2757088077.82486,2697375748.7428,3740170516.67436,3683029375.52663,39523911.4737371,38920077.6618539
94.8995374251264,993758726.793362,996167586.76716,2789455786.04099,2729800428.01173,3783214512.83435,3725968014.77889,39865468.428535,39262235.7931199
95.1684986336933,1004527143.7316,1006773842.77504,2822101599.29022,2762507071.33255,3826628743.02182,3769280914.10759,40208985.0964758,39606392.5376634
95.4374598422601,1015388217.40672,1017472932.78906,2855027105.91904,2795497312.8585,3870415323.32576,3812970245.64755,40554467.0854842,39952553.7710786
95.7064210508269,1026342477.51021,1028265397.26362,2888233917.81117,2828772857.34262,3914576395.32138,3857038254.60624,40901920.1882442,40300726.0359376
95.9753822593938,1037390454.45064,1039151777.66291,2921723647.86444,2862335412.79481,3959114102.31509,3901487190.45772,41251350.1859356,40650915.8785052
96.2443434679606,1048532681.18051,1050132617.60577,2955497906.6404,2896186601.56171,4004030587.82091,3946319219.16748,41602762.7572429,41003128.8799326
96.5133046765275,1059769691.43671,1061208461.71542,2989558303.9765,2930328019.147,4049327995.41321,3991536480.86242,41956163.5491196,41357370.3084635
96.7822658850943,1071102020.77728,1072379856.54049,3023906447.96834,2964761291.62748,4095008468.74561,4037141148.16797,42311558.1327429,41713645.690988
97.0512270936611,1082530206.37975,1083647349.71676,3058543945.16484,2999488058.63772,4141074151.54459,4083135408.35448,42668952.0119298,42071960.6620432
97.320188302228,1094054786.30672,1095011490.63979,3093472403.33404,3034509942.90781,4187527189.64076,4129521433.5476,43028350.6760418,42432320.6277756
97.5891495107948,1105676300.96903,1106472829.95683,3128693433.85119,3069828560.54625,4234369734.82022,4176301390.50308,43389759.5801228,42794730.8872703
97.8581107193616,1117395291.38954,1118031920.06361,3164208651.68456,3105445613.73646,4281603943.0741,4223477533.80007,43753184.1972632,43159197.5676453
98.1270719279285,1129212300.7386,1129689314.93696,3200019703.73494,3141362879.43027,4329232004.47355,4271052194.36724,44118630.2605014,43525727.5134954
98.3960331364953,1141127873.50827,1141445570.21208,3236128256.33073,3177582084.2483,4377256129.83899,4319027654.46037,44486103.6605694,43894327.0065225
98.6649943450621,1153142555.42667,1153301243.4423,3272535969.04467,3214104892.14177,4425678524.47134,4367406135.58406,44855610.1822725,44265001.6318172
98.933955553629,1165256894.53212,1165256893.39767,3309244488.10133,3250932967.19356,4474501382.63345,4416189860.59123,45227155.4051026,44637756.9377689
